@relation 'Features file for classes'

@attribute URI1 string
@attribute URI2 string
@attribute SIM1-labels numeric
@attribute SIM2-comments numeric
@attribute SIM3-equiv numeric
@attribute SIM4-sub numeric
@attribute SIM5-super numeric
@attribute SIM6-directSuper numeric
@attribute SIM7-directSub numeric
@attribute SIM8-prop numeric
@attribute SIM9-directProp numeric
@attribute SIM10-related numeric
@attribute reference numeric

@data
http://cmt_en#c-2079829-2275666,http://confOf_es#c-9340084-4171357,0,0,0,0,0.693384,0,0,0,0,0.522403,0
http://cmt_en#c-3969637-3563037,http://confOf_es#c-9340084-4171357,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-4413043-1523228,http://confOf_es#c-9340084-4171357,0,0,0,0,0.221934,0.134893,0,0,0,0.351846,0
http://cmt_en#c-7224102-6220619,http://confOf_es#c-9340084-4171357,0,0,0,0,0.693384,0.90778,0,0,0,0.438592,0
http://cmt_en#c-1611583-0668331,http://confOf_es#c-4827125-7394638,0.324376,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-9519178-7885109,http://confOf_es#c-4827125-7394638,0.564945,0,0,0.596085,0,0,0.555589,0,0,0.427384,0
http://cmt_en#c-6062733-3218604,http://confOf_es#c-4827125-7394638,0,0,0,0,0.693384,0,0,0,0,0.544342,0
http://cmt_en#c-3945313-3684065,http://confOf_es#c-4827125-7394638,0,0,0,0,0.693384,0,0,0,0,0.522403,0
http://cmt_en#c-1819859-8467443,http://confOf_es#c-4827125-7394638,0.288959,0,0,0,0.581364,0.382864,0,0,0,0.367587,0
http://cmt_en#c-1998894-5296562,http://confOf_es#c-4827125-7394638,0,0,0,0,0.585269,0.3041,0,0,0,0.498564,0
http://cmt_en#c-3355504-9442806,http://confOf_es#c-4827125-7394638,0.29381,0,0,0,0.635285,0.418822,0,0,0,0.516474,0
http://cmt_en#c-8693270-2767092,http://confOf_es#c-4827125-7394638,0.299075,0,0,0.240224,0,0,0.29883,0,0,0,0
http://cmt_en#c-6817901-7377121,http://confOf_es#c-4827125-7394638,0.446295,0,0,0.527815,0.693384,0.90778,0.505288,0,0,0.427384,0
http://cmt_en#c-2282104-8815481,http://confOf_es#c-4827125-7394638,0.0993,0,0,0,0.204127,0.124575,0,0,0,0.230143,0
http://cmt_en#c-3959626-1362323,http://confOf_es#c-4827125-7394638,0.281635,0,0,0,0.226698,0.296913,0,0,0,0,0
http://cmt_en#c-1384588-1366831,http://confOf_es#c-4827125-7394638,0.062793,0,0,0.266338,0,0,0.266338,0,0,0,0
http://cmt_en#c-3017177-8896532,http://confOf_es#c-4827125-7394638,0.291836,0,0,0,0,0,0,0,0,0.230143,0
http://cmt_en#c-8066557-3199962,http://confOf_es#c-4827125-7394638,0,0,0,0.477865,0.693384,0.90778,0.450468,0,0,0.522403,0
http://cmt_en#c-3387453-2881212,http://confOf_es#c-4827125-7394638,0.243893,0,0,0,0.693384,0.90778,0,0,0,0.427384,0
http://cmt_en#c-6029021-0998116,http://confOf_es#c-4827125-7394638,0.245732,0,0,0.075573,0.263575,0.283629,0.075573,0,0,0.230143,0
http://cmt_en#c-5375467-1655905,http://confOf_es#c-4827125-7394638,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-4062369-5383392,http://confOf_es#c-4827125-7394638,0,0,0,0,0.693384,0,0,0,0,0.558263,0
http://cmt_en#c-5409377-9286012,http://confOf_es#c-4827125-7394638,0.220987,0,0,0,0.263575,0.283629,0,0,0,0.351846,0
http://cmt_en#c-2074692-1147118,http://confOf_es#c-4827125-7394638,0.396829,0,0,0.409024,0.635285,0.418822,0.409024,0,0,0.412887,0
http://cmt_en#c-8707801-9291338,http://confOf_es#c-4827125-7394638,0.367303,0,0,0,0.635285,0.418822,0,0,0,0.498564,0
http://cmt_en#c-3027646-3365825,http://confOf_es#c-4827125-7394638,0.313862,0,0,0,0.382344,0.085196,0,0,0,0.293533,0
http://cmt_en#c-5994448-5980560,http://confOf_es#c-4827125-7394638,0.197792,0,0,0,0.226698,0.296913,0,0,0,0,0
http://cmt_en#c-5343668-8121191,http://confOf_es#c-4827125-7394638,0,0,0,0,0.581364,0.382864,0,0,0,0.412887,0
http://cmt_en#c-0430420-0075813,http://confOf_es#c-4827125-7394638,0,0,0,0,0.221934,0.134893,0,0,0,0.351846,0
http://cmt_en#c-8313706-4430806,http://confOf_es#c-4827125-7394638,0.293354,0,0,0.282093,0,0,0.282093,0,0,0,0
http://cmt_en#c-2079829-2275666,http://confOf_es#c-4827125-7394638,0,0,0,0,0.693384,0,0,0,0,0.522403,0
http://cmt_en#c-3969637-3563037,http://confOf_es#c-4827125-7394638,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-4413043-1523228,http://confOf_es#c-4827125-7394638,0,0,0,0,0.221934,0.134893,0,0,0,0.351846,0
http://cmt_en#c-7224102-6220619,http://confOf_es#c-4827125-7394638,0,0,0,0,0.693384,0.90778,0,0,0,0.438592,0
http://cmt_en#c-1611583-0668331,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-9519178-7885109,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-6062733-3218604,http://confOf_es#c-2503460-7331243,0,0,0,0,0.358866,0,0,0,0,0,0
http://cmt_en#c-3945313-3684065,http://confOf_es#c-2503460-7331243,0,0,0,0,0.358866,0,0,0,0,0,0
http://cmt_en#c-1819859-8467443,http://confOf_es#c-2503460-7331243,0,0,0,0,0.329862,0,0,0,0,0,0
http://cmt_en#c-1998894-5296562,http://confOf_es#c-2503460-7331243,0,0,0,0,0.315774,0,0,0,0,0,0
http://cmt_en#c-3355504-9442806,http://confOf_es#c-2503460-7331243,0,0,0,0,0.299838,0,0,0,0,0,0
http://cmt_en#c-8693270-2767092,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-6817901-7377121,http://confOf_es#c-2503460-7331243,0,0,0,0,0.358866,0,0,0,0,0,0
http://cmt_en#c-2282104-8815481,http://confOf_es#c-2503460-7331243,0,0,0,0,0.332804,0,0,0,0,0,0
http://cmt_en#c-3959626-1362323,http://confOf_es#c-2503460-7331243,0,0,0,0,0.359469,0,0,0,0,0,0
http://cmt_en#c-1384588-1366831,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-3017177-8896532,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-8066557-3199962,http://confOf_es#c-2503460-7331243,0,0,0,0,0.358866,0,0,0,0,0,0
http://cmt_en#c-3387453-2881212,http://confOf_es#c-2503460-7331243,0,0,0,0,0.358866,0,0,0,0,0,0
http://cmt_en#c-6029021-0998116,http://confOf_es#c-2503460-7331243,0,0,0,0,0.355526,0,0,0,0,0,0
http://cmt_en#c-5375467-1655905,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-4062369-5383392,http://confOf_es#c-2503460-7331243,0,0,0,0,0.358866,0,0,0,0,0,0
http://cmt_en#c-5409377-9286012,http://confOf_es#c-2503460-7331243,0,0,0,0,0.355526,0,0,0,0,0,0
http://cmt_en#c-2074692-1147118,http://confOf_es#c-2503460-7331243,0,0,0,0,0.299838,0,0,0,0,0,0
http://cmt_en#c-8707801-9291338,http://confOf_es#c-2503460-7331243,0,0,0,0,0.299838,0,0,0,0,0,0
http://cmt_en#c-3027646-3365825,http://confOf_es#c-2503460-7331243,0,0,0,0,0.113657,0,0,0,0,0,0
http://cmt_en#c-5994448-5980560,http://confOf_es#c-2503460-7331243,0,0,0,0,0.359469,0,0,0,0,0,0
http://cmt_en#c-5343668-8121191,http://confOf_es#c-2503460-7331243,0,0,0,0,0.329862,0,0,0,0,0,0
http://cmt_en#c-0430420-0075813,http://confOf_es#c-2503460-7331243,0,0,0,0,0.334165,0,0,0,0,0,0
http://cmt_en#c-8313706-4430806,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-2079829-2275666,http://confOf_es#c-2503460-7331243,0,0,0,0,0.358866,0,0,0,0,0,0
http://cmt_en#c-3969637-3563037,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-4413043-1523228,http://confOf_es#c-2503460-7331243,0,0,0,0,0.334165,0,0,0,0,0,0
http://cmt_en#c-7224102-6220619,http://confOf_es#c-2503460-7331243,0,0,0,0,0.358866,0,0,0,0,0,0
http://cmt_en#c-1611583-0668331,http://confOf_es#c-3387665-6944566,0.347364,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-9519178-7885109,http://confOf_es#c-3387665-6944566,0.259149,0,0,0.41087,0,0,0.245897,0,0,0.458852,0
http://cmt_en#c-6062733-3218604,http://confOf_es#c-3387665-6944566,0,0,0,0,0.017502,0,0,0,0,0.563784,0
http://cmt_en#c-3945313-3684065,http://confOf_es#c-3387665-6944566,0,0,0,0,0.017502,0,0,0,0,0.498963,0
http://cmt_en#c-1819859-8467443,http://confOf_es#c-3387665-6944566,0.312872,0,0,0,0.031472,-0.04037,0,0.225026,0.225026,0.498683,0
http://cmt_en#c-1998894-5296562,http://confOf_es#c-3387665-6944566,0,0,0,0,0.074705,0.059434,0,0.240885,0,0.575731,0
http://cmt_en#c-3355504-9442806,http://confOf_es#c-3387665-6944566,0.142326,0,0,0,0.06646,0.097968,0,0.368946,0.368946,0.461366,0
http://cmt_en#c-8693270-2767092,http://confOf_es#c-3387665-6944566,0.321405,0,0,0.608407,0,0,0.631639,0,0,0,0
http://cmt_en#c-6817901-7377121,http://confOf_es#c-3387665-6944566,0.197329,0,0,0.429565,0.017502,0.017502,0.385711,0,0,0.458852,0
http://cmt_en#c-2282104-8815481,http://confOf_es#c-3387665-6944566,0.189686,0,0,0,0.035954,-0.015845,0,0,0,0.453408,0
http://cmt_en#c-3959626-1362323,http://confOf_es#c-3387665-6944566,0.468341,0,0,0,0.005587,0.005587,0,0,0,0,0
http://cmt_en#c-1384588-1366831,http://confOf_es#c-3387665-6944566,0.068888,0,0,0.411498,0,0,0.411498,0,0,0,0
http://cmt_en#c-3017177-8896532,http://confOf_es#c-3387665-6944566,0.295664,0,0,0,0,0,0,0,0,0.453408,0
http://cmt_en#c-8066557-3199962,http://confOf_es#c-3387665-6944566,0,0,0,0.473055,0.017502,0.017502,0.452241,0,0,0.498963,0
http://cmt_en#c-3387453-2881212,http://confOf_es#c-3387665-6944566,0.221249,0,0,0,0.017502,0.017502,0,0,0,0.458852,0
http://cmt_en#c-6029021-0998116,http://confOf_es#c-3387665-6944566,0.324929,0,0,0.404239,0.075932,0.075932,0.404239,0,0,0.453408,0
http://cmt_en#c-5375467-1655905,http://confOf_es#c-3387665-6944566,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-4062369-5383392,http://confOf_es#c-3387665-6944566,0,0,0,0,0.017502,0,0,0,0,0.520458,0
http://cmt_en#c-5409377-9286012,http://confOf_es#c-3387665-6944566,0.234154,0,0,0,0.075932,0.075932,0,0,0,0.591272,1
http://cmt_en#c-2074692-1147118,http://confOf_es#c-3387665-6944566,0.278467,0,0,0.393483,0.06646,0.097968,0.393483,0,0,0.515094,0
http://cmt_en#c-8707801-9291338,http://confOf_es#c-3387665-6944566,0.264358,0,0,0,0.06646,0.097968,0,0.240885,0.240885,0.575731,0
http://cmt_en#c-3027646-3365825,http://confOf_es#c-3387665-6944566,0.263186,0,0,0,0.477989,0.477989,0,0,0,0.30621,0
http://cmt_en#c-5994448-5980560,http://confOf_es#c-3387665-6944566,0.334157,0,0,0,0.005587,0.005587,0,0,0,0,0
http://cmt_en#c-5343668-8121191,http://confOf_es#c-3387665-6944566,0,0,0,0,0.031472,-0.04037,0,0,0,0.515094,0
http://cmt_en#c-0430420-0075813,http://confOf_es#c-3387665-6944566,0,0,0,0,0.056798,0.020634,0,0,0,0.591272,0
http://cmt_en#c-8313706-4430806,http://confOf_es#c-3387665-6944566,0.360603,0,0,0.261371,0,0,0.261371,0,0,0,0
http://cmt_en#c-2079829-2275666,http://confOf_es#c-3387665-6944566,0,0,0,0,0.017502,0,0,0,0,0.498963,0
http://cmt_en#c-3969637-3563037,http://confOf_es#c-3387665-6944566,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-4413043-1523228,http://confOf_es#c-3387665-6944566,0,0,0,0,0.056798,0.020634,0,0,0,0.591272,0
http://cmt_en#c-7224102-6220619,http://confOf_es#c-3387665-6944566,0,0,0,0,0.017502,0.017502,0,0,0,0.552369,0
http://cmt_en#c-1611583-0668331,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-9519178-7885109,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-6062733-3218604,http://confOf_es#c-3776028-5092657,0,0,0,0,0.358866,0,0,0,0,0,0
http://cmt_en#c-3945313-3684065,http://confOf_es#c-3776028-5092657,0,0,0,0,0.358866,0,0,0,0,0,0
http://cmt_en#c-1819859-8467443,http://confOf_es#c-3776028-5092657,0,0,0,0,0.329862,0,0,0,0,0,0
http://cmt_en#c-1998894-5296562,http://confOf_es#c-3776028-5092657,0,0,0,0,0.315774,0,0,0,0,0,0
http://cmt_en#c-3355504-9442806,http://confOf_es#c-3776028-5092657,0,0,0,0,0.299838,0,0,0,0,0,0
http://cmt_en#c-8693270-2767092,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-6817901-7377121,http://confOf_es#c-3776028-5092657,0,0,0,0,0.358866,0,0,0,0,0,0
http://cmt_en#c-2282104-8815481,http://confOf_es#c-3776028-5092657,0,0,0,0,0.332804,0,0,0,0,0,0
http://cmt_en#c-3959626-1362323,http://confOf_es#c-3776028-5092657,0,0,0,0,0.359469,0,0,0,0,0,0
http://cmt_en#c-1384588-1366831,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-3017177-8896532,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-8066557-3199962,http://confOf_es#c-3776028-5092657,0,0,0,0,0.358866,0,0,0,0,0,0
http://cmt_en#c-3387453-2881212,http://confOf_es#c-3776028-5092657,0,0,0,0,0.358866,0,0,0,0,0,0
http://cmt_en#c-6029021-0998116,http://confOf_es#c-3776028-5092657,0,0,0,0,0.355526,0,0,0,0,0,0
http://cmt_en#c-5375467-1655905,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-4062369-5383392,http://confOf_es#c-3776028-5092657,0,0,0,0,0.358866,0,0,0,0,0,0
http://cmt_en#c-5409377-9286012,http://confOf_es#c-3776028-5092657,0,0,0,0,0.355526,0,0,0,0,0,0
http://cmt_en#c-2074692-1147118,http://confOf_es#c-3776028-5092657,0,0,0,0,0.299838,0,0,0,0,0,0
http://cmt_en#c-8707801-9291338,http://confOf_es#c-3776028-5092657,0,0,0,0,0.299838,0,0,0,0,0,0
http://cmt_en#c-3027646-3365825,http://confOf_es#c-3776028-5092657,0,0,0,0,0.113657,0,0,0,0,0,0
http://cmt_en#c-5994448-5980560,http://confOf_es#c-3776028-5092657,0,0,0,0,0.359469,0,0,0,0,0,0
http://cmt_en#c-5343668-8121191,http://confOf_es#c-3776028-5092657,0,0,0,0,0.329862,0,0,0,0,0,0
http://cmt_en#c-0430420-0075813,http://confOf_es#c-3776028-5092657,0,0,0,0,0.334165,0,0,0,0,0,0
http://cmt_en#c-8313706-4430806,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-2079829-2275666,http://confOf_es#c-3776028-5092657,0,0,0,0,0.358866,0,0,0,0,0,0
http://cmt_en#c-3969637-3563037,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-4413043-1523228,http://confOf_es#c-3776028-5092657,0,0,0,0,0.334165,0,0,0,0,0,0
http://cmt_en#c-7224102-6220619,http://confOf_es#c-3776028-5092657,0,0,0,0,0.358866,0,0,0,0,0,0
http://cmt_en#c-1611583-0668331,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-9519178-7885109,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-6062733-3218604,http://confOf_es#c-8490686-0072482,0,0,0,0,0.358866,0,0,0,0,0,0
http://cmt_en#c-3945313-3684065,http://confOf_es#c-8490686-0072482,0,0,0,0,0.358866,0,0,0,0,0,0
http://cmt_en#c-1819859-8467443,http://confOf_es#c-8490686-0072482,0,0,0,0,0.329862,0,0,0,0,0,0
http://cmt_en#c-1998894-5296562,http://confOf_es#c-8490686-0072482,0,0,0,0,0.315774,0,0,0,0,0,0
http://cmt_en#c-3355504-9442806,http://confOf_es#c-8490686-0072482,0,0,0,0,0.299838,0,0,0,0,0,0
http://cmt_en#c-8693270-2767092,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-6817901-7377121,http://confOf_es#c-8490686-0072482,0,0,0,0,0.358866,0,0,0,0,0,0
http://cmt_en#c-2282104-8815481,http://confOf_es#c-8490686-0072482,0,0,0,0,0.332804,0,0,0,0,0,0
http://cmt_en#c-3959626-1362323,http://confOf_es#c-8490686-0072482,0,0,0,0,0.359469,0,0,0,0,0,0
http://cmt_en#c-1384588-1366831,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-3017177-8896532,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-8066557-3199962,http://confOf_es#c-8490686-0072482,0,0,0,0,0.358866,0,0,0,0,0,0
http://cmt_en#c-3387453-2881212,http://confOf_es#c-8490686-0072482,0,0,0,0,0.358866,0,0,0,0,0,0
http://cmt_en#c-6029021-0998116,http://confOf_es#c-8490686-0072482,0,0,0,0,0.355526,0,0,0,0,0,0
http://cmt_en#c-5375467-1655905,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-4062369-5383392,http://confOf_es#c-8490686-0072482,0,0,0,0,0.358866,0,0,0,0,0,0
http://cmt_en#c-5409377-9286012,http://confOf_es#c-8490686-0072482,0,0,0,0,0.355526,0,0,0,0,0,0
http://cmt_en#c-2074692-1147118,http://confOf_es#c-8490686-0072482,0,0,0,0,0.299838,0,0,0,0,0,0
http://cmt_en#c-8707801-9291338,http://confOf_es#c-8490686-0072482,0,0,0,0,0.299838,0,0,0,0,0,0
http://cmt_en#c-3027646-3365825,http://confOf_es#c-8490686-0072482,0,0,0,0,0.113657,0,0,0,0,0,0
http://cmt_en#c-5994448-5980560,http://confOf_es#c-8490686-0072482,0,0,0,0,0.359469,0,0,0,0,0,0
http://cmt_en#c-5343668-8121191,http://confOf_es#c-8490686-0072482,0,0,0,0,0.329862,0,0,0,0,0,0
http://cmt_en#c-0430420-0075813,http://confOf_es#c-8490686-0072482,0,0,0,0,0.334165,0,0,0,0,0,0
http://cmt_en#c-8313706-4430806,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-2079829-2275666,http://confOf_es#c-8490686-0072482,0,0,0,0,0.358866,0,0,0,0,0,0
http://cmt_en#c-3969637-3563037,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-4413043-1523228,http://confOf_es#c-8490686-0072482,0,0,0,0,0.334165,0,0,0,0,0,0
http://cmt_en#c-7224102-6220619,http://confOf_es#c-8490686-0072482,0,0,0,0,0.358866,0,0,0,0,0,0
http://cmt_en#c-1611583-0668331,http://confOf_es#c-6280017-8608459,0.299671,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-9519178-7885109,http://confOf_es#c-6280017-8608459,0.401745,0,0,0,0,0,0,0,0,0.427384,0
http://cmt_en#c-6062733-3218604,http://confOf_es#c-6280017-8608459,0,0,0,0,0.693384,0,0,0,0,0.544342,0
http://cmt_en#c-3945313-3684065,http://confOf_es#c-6280017-8608459,0,0,0,0,0.693384,0,0,0,0,0.522403,0
http://cmt_en#c-1819859-8467443,http://confOf_es#c-6280017-8608459,0.235197,0,0,0,0.581364,0.382864,0,0,0,0.367587,0
http://cmt_en#c-1998894-5296562,http://confOf_es#c-6280017-8608459,0,0,0,0,0.585269,0.3041,0,0,0,0.498564,0
http://cmt_en#c-3355504-9442806,http://confOf_es#c-6280017-8608459,0.304797,0,0,0,0.635285,0.418822,0,0,0,0.516474,0
http://cmt_en#c-8693270-2767092,http://confOf_es#c-6280017-8608459,0.251654,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-6817901-7377121,http://confOf_es#c-6280017-8608459,0.264958,0,0,0,0.693384,0.90778,0,0,0,0.427384,0
http://cmt_en#c-2282104-8815481,http://confOf_es#c-6280017-8608459,0.089065,0,0,0,0.204127,0.124575,0,0,0,0.230143,0
http://cmt_en#c-3959626-1362323,http://confOf_es#c-6280017-8608459,0.355672,0,0,0,0.226698,0.296913,0,0,0,0,0
http://cmt_en#c-1384588-1366831,http://confOf_es#c-6280017-8608459,0.108378,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-3017177-8896532,http://confOf_es#c-6280017-8608459,0.20801,0,0,0,0,0,0,0,0,0.230143,0
http://cmt_en#c-8066557-3199962,http://confOf_es#c-6280017-8608459,0,0,0,0,0.693384,0.90778,0,0,0,0.522403,0
http://cmt_en#c-3387453-2881212,http://confOf_es#c-6280017-8608459,0.260167,0,0,0,0.693384,0.90778,0,0,0,0.427384,0
http://cmt_en#c-6029021-0998116,http://confOf_es#c-6280017-8608459,0.165444,0,0,0,0.263575,0.283629,0,0,0,0.230143,0
http://cmt_en#c-5375467-1655905,http://confOf_es#c-6280017-8608459,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-4062369-5383392,http://confOf_es#c-6280017-8608459,0,0,0,0,0.693384,0,0,0,0,0.558263,0
http://cmt_en#c-5409377-9286012,http://confOf_es#c-6280017-8608459,0.18376,0,0,0,0.263575,0.283629,0,0,0,0.351846,0
http://cmt_en#c-2074692-1147118,http://confOf_es#c-6280017-8608459,0.233601,0,0,0,0.635285,0.418822,0,0,0,0.412887,0
http://cmt_en#c-8707801-9291338,http://confOf_es#c-6280017-8608459,0.213792,0,0,0,0.635285,0.418822,0,0,0,0.498564,0
http://cmt_en#c-3027646-3365825,http://confOf_es#c-6280017-8608459,0.208417,0,0,0,0.382344,0.085196,0,0,0,0.293533,0
http://cmt_en#c-5994448-5980560,http://confOf_es#c-6280017-8608459,0.295779,0,0,0,0.226698,0.296913,0,0,0,0,0
http://cmt_en#c-5343668-8121191,http://confOf_es#c-6280017-8608459,0,0,0,0,0.581364,0.382864,0,0,0,0.412887,0
http://cmt_en#c-0430420-0075813,http://confOf_es#c-6280017-8608459,0,0,0,0,0.221934,0.134893,0,0,0,0.351846,0
http://cmt_en#c-8313706-4430806,http://confOf_es#c-6280017-8608459,0.327181,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-2079829-2275666,http://confOf_es#c-6280017-8608459,0,0,0,0,0.693384,0,0,0,0,0.522403,0
http://cmt_en#c-3969637-3563037,http://confOf_es#c-6280017-8608459,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-4413043-1523228,http://confOf_es#c-6280017-8608459,0,0,0,0,0.221934,0.134893,0,0,0,0.351846,0
http://cmt_en#c-7224102-6220619,http://confOf_es#c-6280017-8608459,0,0,0,0,0.693384,0.90778,0,0,0,0.438592,0
http://cmt_en#c-1611583-0668331,http://confOf_es#c-3280752-9223019,0.101117,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-9519178-7885109,http://confOf_es#c-3280752-9223019,0.274742,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-6062733-3218604,http://confOf_es#c-3280752-9223019,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-3945313-3684065,http://confOf_es#c-3280752-9223019,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-1819859-8467443,http://confOf_es#c-3280752-9223019,0.00688,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-1998894-5296562,http://confOf_es#c-3280752-9223019,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-3355504-9442806,http://confOf_es#c-3280752-9223019,0.077913,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-8693270-2767092,http://confOf_es#c-3280752-9223019,0.131392,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-6817901-7377121,http://confOf_es#c-3280752-9223019,0.081378,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-2282104-8815481,http://confOf_es#c-3280752-9223019,-0.032475,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-3959626-1362323,http://confOf_es#c-3280752-9223019,0.137804,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-1384588-1366831,http://confOf_es#c-3280752-9223019,-0.076885,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-3017177-8896532,http://confOf_es#c-3280752-9223019,0.150569,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-8066557-3199962,http://confOf_es#c-3280752-9223019,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-3387453-2881212,http://confOf_es#c-3280752-9223019,0.11437,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-6029021-0998116,http://confOf_es#c-3280752-9223019,0.056509,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-5375467-1655905,http://confOf_es#c-3280752-9223019,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-4062369-5383392,http://confOf_es#c-3280752-9223019,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-5409377-9286012,http://confOf_es#c-3280752-9223019,0.129285,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-2074692-1147118,http://confOf_es#c-3280752-9223019,0.100524,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-8707801-9291338,http://confOf_es#c-3280752-9223019,0.113371,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-3027646-3365825,http://confOf_es#c-3280752-9223019,0.314103,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-5994448-5980560,http://confOf_es#c-3280752-9223019,0.094339,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-5343668-8121191,http://confOf_es#c-3280752-9223019,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-0430420-0075813,http://confOf_es#c-3280752-9223019,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-8313706-4430806,http://confOf_es#c-3280752-9223019,0.173925,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-2079829-2275666,http://confOf_es#c-3280752-9223019,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-3969637-3563037,http://confOf_es#c-3280752-9223019,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-4413043-1523228,http://confOf_es#c-3280752-9223019,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-7224102-6220619,http://confOf_es#c-3280752-9223019,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-1611583-0668331,http://confOf_es#c-4474834-7724641,0,0,0,0,0,0,0,0,0,0,0
http://cmt_en#c-9519178-7885109,http://confOf_es#c-4474834-7724641,0,0,0,0,0,0,0,0,0,0.480346,0
http://cmt_en#c-6062733-3218604,http://confOf_es#c-4474834-7724641,0,0,0,0,0.693384,0,0,0,0,0.611575,0
http://cmt_en#c-3945313-3684065,http://confOf_es#c-4474834-7724641,0,0,0,0,0.693384,0,0,0,0,0.568613,0
